Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;84;72;96;67,7;31;21;1;84;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;164;141;187;67,7;31;21;1;164;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;98;82;114;100;30;30;0;98;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;92;77;107;100;30;30;0;92;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;92;77;107;100;30;30;0;92;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;98;82;114;100;30;30;0;98;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;189;159;219;100;30;30;0;189;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;60;49;71;100;31;31;0;60;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;56;45;67;100;31;31;0;56;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;56;45;67;100;31;31;0;56;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;60;49;71;100;31;31;0;60;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;116;93;139;100;31;31;0;116;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;72;63;81;93,6;31;29;2;72;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;68;60;76;93,6;31;29;2;68;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;68;60;76;93,6;31;29;2;68;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;72;63;81;93,6;31;29;2;72;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;140;123;157;93,6;31;29;2;140;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;112;40;184;10;30;3;1;112;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;106;33;179;10;30;3;1;106;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;106;33;179;10;30;3;1;106;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;112;40;184;10;30;3;1;112;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;218;73;363;10;30;3;1;218;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;64;54;74;100;31;31;0;64;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;59;50;68;100;31;31;0;59;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;59;50;68;100;31;31;0;59;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;64;54;74;100;31;31;0;64;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;124;106;142;100;31;31;0;124;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;66;55;77;100;31;31;0;66;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;61;51;71;100;31;31;0;61;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;61;51;71;100;31;31;0;61;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;66;55;77;100;31;31;0;66;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;127;107;147;100;31;31;0;127;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;65;57;73;100;30;30;0;65;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;62;54;70;100;30;30;0;62;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;62;54;70;100;30;30;0;62;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;65;57;73;100;30;30;0;65;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;126;110;142;100;30;30;0;126;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;38;31;45;100;31;31;0;38;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;38;31;45;100;31;31;0;38;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;38;31;45;100;31;31;0;38;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;38;31;45;100;31;31;0;38;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;76;63;89;100;31;31;0;76;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;34;29;39;100;30;30;0;34;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;32;27;37;100;30;30;0;32;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;32;27;37;100;30;30;0;32;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;34;29;39;100;30;30;0;34;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;67;57;77;100;30;30;0;67;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;21;17;25;100;31;31;0;21;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;20;16;24;100;31;31;0;20;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;20;16;24;100;31;31;0;20;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;21;17;25;100;31;31;0;21;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;41;33;49;100;31;31;0;41;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;33;27;39;100;31;31;0;33;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;32;26;38;100;31;31;0;32;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;32;26;38;100;31;31;0;32;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;33;27;39;100;31;31;0;33;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;65;53;77;100;31;31;0;65;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;27;21;33;100;28;28;0;27;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;26;20;32;100;28;28;0;26;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;26;20;32;100;28;28;0;26;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;27;21;33;100;28;28;0;27;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;54;42;66;100;28;28;0;54;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;29;24;34;100;31;31;0;29;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;28;23;33;100;31;31;0;28;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;28;23;33;100;31;31;0;28;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;29;24;34;100;31;31;0;29;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;57;47;67;100;31;31;0;57;0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;41;31;51;100;30;30;0;41;0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;38;29;47;100;30;30;0;38;0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;38;29;47;100;30;30;0;38;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;41;31;51;100;30;30;0;41;0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;79;60;98;100;30;30;0;79;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;124;104;144;61,3;31;19;1;124;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;126;106;146;61,3;31;19;1;126;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;126;106;146;61,3;31;19;1;126;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;124;104;144;61,3;31;19;1;124;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;250;210;290;61,3;31;19;1;250;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;135;112;158;100;30;30;0;135;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;140;116;164;100;30;30;0;140;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;140;116;164;100;30;30;0;140;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;135;112;158;100;30;30;0;135;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;275;228;322;100;30;30;0;275;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;86;70;102;100;31;31;0;86;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;86;71;101;100;31;31;0;86;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;86;71;101;100;31;31;0;86;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;86;70;102;100;31;31;0;86;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;172;141;203;100;31;31;0;172;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;126;109;143;100;31;31;0;126;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;128;111;145;100;31;31;0;128;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;128;111;145;100;31;31;0;128;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;126;109;143;100;31;31;0;126;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;254;220;288;100;31;31;0;254;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;103;87;119;100;30;30;0;103;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;109;91;127;100;30;30;0;109;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;109;91;127;100;30;30;0;109;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;103;87;119;100;30;30;0;103;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;212;179;245;100;30;30;0;212;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;71;57;85;100;31;31;0;71;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;74;60;88;100;31;31;0;74;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;74;60;88;100;31;31;0;74;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;71;57;85;100;31;31;0;71;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;145;117;173;100;31;31;0;145;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;63;52;74;100;30;30;0;63;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;66;54;78;100;30;30;0;66;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;66;54;78;100;30;30;0;66;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;63;52;74;100;30;30;0;63;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;129;106;152;100;30;30;0;129;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;38;28;48;100;31;31;0;38;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;38;28;48;100;31;31;0;38;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;38;28;48;100;31;31;0;38;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;38;28;48;100;31;31;0;38;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;76;57;95;100;31;31;0;76;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;35;27;43;100;31;31;0;35;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;40;31;49;100;31;31;0;40;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;40;31;49;100;31;31;0;40;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;35;27;43;100;31;31;0;35;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;75;59;91;100;31;31;0;75;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;44;34;54;100;28;28;0;44;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;50;40;60;100;28;28;0;50;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;50;40;60;100;28;28;0;50;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;44;34;54;100;28;28;0;44;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;94;74;114;100;28;28;0;94;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;57;46;68;100;31;31;0;57;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;61;49;73;100;31;31;0;61;0;2;-;-;-;-;-;-;-;-
